OBJECTID,County name,State name,State abbreviation,FIPS,Precip Above 99th pctl,Precip 1-day max,Precip 5-year max,Temperature average,Temp max 1-day ,Temp Days 100 F,Temp Days 105 F,Temp Days 95 F,Temp mean summer,Temp Days Min 70 F,Temp Days Min 0 F,Temp Days Min 32 F,Temp min summer,Precip Annual GWL2,Precip Days 99 pctl GWL2,Shape__Area,Shape__Length
17,Colbert County,Alabama,AL,01033,30.074581323668,10.1599302513655,9.84390697922817,3.04483721977057,3.06111628510231,7.44234886834788,0.982116279213927,23.4427906302519,2.94925580468289,31.2404884515807,-0.250279069986454,-17.1543952587039,3.19669768422149,4.38969576081564,30.3964567291603,2394995836.37891,262007.290970977
18,Conecuh County,Alabama,AL,01035,18.1979285989489,8.06083930390222,12.6524285929544,2.64501784954752,2.84253571288926,8.36435712235314,0.67105357242482,28.312375000545,2.57323212708746,37.7653392383031,-0.0250000002727445,-11.4243036167962,2.76324999332428,5.07858596103532,21.3201126590852,3042672180.56641,308860.567908097
19,Coosa County,Alabama,AL,01037,25.1705652319867,10.8126522769099,14.2511957417364,2.74839131210161,3.03482608173205,5.98382605677066,0.537043475586435,21.4970652124156,2.67291303302931,33.281608581543,-0.0765434786191453,-14.5198043532993,2.98610870734505,4.21863187914309,24.9436289207223,2457039697.21875,209372.950189771
20,Covington County,Alabama,AL,01039,19.4997777030581,8.92406345549084,13.6555078824361,2.63612699508667,2.91439683096749,9.07785714618743,0.820571431091853,29.3002858237615,2.53844445092337,36.7798572116428,-0.0208412698573536,-11.6780952120584,2.72526983987717,6.63206807393876,28.7951254256784,3710169552.53125,287791.214019867
21,Crenshaw County,Alabama,AL,01041,18.9607222874959,6.93777771790822,9.93600000275506,2.72883333762487,2.99313887622621,7.91530562771691,0.755583337611622,27.1159166759915,2.62563888231913,39.5289443333944,-0.0279444446787238,-12.0943889088101,2.79213886790805,5.16718475023905,26.0930918346752,2193998002.85156,285094.12449877
22,Cullman County,Alabama,AL,01043,31.4270982181325,11.2757843054977,14.5614900962979,2.88194116424112,2.94831372242348,5.77684314578187,0.665941179383035,19.862902099011,2.70427449076783,28.7789411357805,-0.193333333029466,-16.5738039016724,3.03890197417315,4.5099934129154,41.6361656542178,2861233153.89453,294595.512193017
23,Dale County,Alabama,AL,01045,17.6069729779218,7.30159460531699,7.61164862400777,2.63129730482359,3.03299998592686,8.36337839590536,0.983054048306234,27.4937837446058,2.57283783603359,35.4940268026816,-0.00856756758750291,-9.82751346278835,2.72632432628322,4.83554282703915,24.6161430093307,2007961108.92969,200683.259541376
24,Dallas County,Alabama,AL,01047,21.3154126424638,9.30653968689934,11.6161111347259,2.7780158708966,2.88115872277154,9.0262222290039,0.867873017750089,27.4575713929676,2.67055556130788,34.9145397004627,-0.0414444445854142,-12.2944126886035,2.94461903496394,4.43901529766264,21.0212742923057,3615345860.12891,372884.868171076
25,DeKalb County,Alabama,AL,01049,29.811396220945,10.9493019535856,11.2950377194387,2.88998112588559,3.13135849754765,2.5573396097939,0.267207548303424,13.5558113242095,2.85181132352577,26.6956791787777,-0.249471698729497,-15.982811351992,3.19083019022672,5.28849170792778,40.5377890268961,2973641985.875,274567.542710634
26,Elmore County,Alabama,AL,01051,22.5696976683861,7.07223259016525,6.39358138483624,2.72825580973958,2.96300000368163,7.90546509276989,0.882046515165373,25.075767428376,2.63086047283439,36.336209053217,-0.0334418607485849,-13.1132325017175,2.89527906927952,4.40295145123504,24.7785918513934,2404189497.50391,273073.755539942
27,Escambia County,Alabama,AL,01053,15.7945085137577,5.95355931783127,8.18011864161087,2.62476270885791,2.82757625741474,8.54708473561174,0.585406777717299,30.509949150732,2.53703390541723,37.2259831832627,-0.0237627120341285,-10.93642372196,2.74235594070564,4.82763715921822,21.6829438098641,3379443563.85352,289982.169114116
28,Etowah County,Alabama,AL,01055,28.5611513311213,12.0905151945172,13.3812727205681,2.83642425681605,3.01466665845929,5.31833330790202,0.593272725741069,19.212878631823,2.72942423098015,32.5033634070194,-0.106696969857722,-15.3829999981505,3.06948484796466,4.97576478033355,33.8783497199034,2074814599.93359,251821.833781097
29,Fayette County,Alabama,AL,01057,31.7538334074475,11.1782619385492,15.2308095523289,2.8176904689698,2.86550000168028,7.94545233817328,0.95404761887732,23.5002857389904,2.78340475332169,32.4362618582589,-0.17083333379456,-15.2765476363046,3.110880953925,4.89083370708284,41.3288474290267,2362387105.82422,222356.368515125
