OBJECTID,County name,State name,State abbreviation,FIPS,Precip Above 99th pctl,Precip 1-day max,Precip 5-year max,Temperature average,Temp max 1-day,Temp Days 100 F,Temp Days 105 F,Temp Days 95 F,Temp mean summer,Temp Days Min 70 F,Temp Days Min 0 F,Temp Days Min 32 F,Temp min summer,Precip Annual GWL3,Precip Days 99 pctl GWL3,Shape__Area,Shape__Length
13,Clarke County,Alabama,AL,01025,22.9546455914461,8.52648104897028,9.50182282773755,4.78965822050843,5.35008861445173,24.5954682796816,3.65044303181805,56.6374558557438,4.85910124718388,61.622379689277,-0.037848101386541,-18.8490253520917,5.7444303669507,4.47757596909245,26.46232408827,4492969696.06641,454955.624826686
14,Clay County,Alabama,AL,01027,34.9268250465393,14.1198500156403,15.7890999794006,5.00677500963211,5.59072499275208,11.1860249519348,1.35647500455379,38.0140748977661,5.01644996404648,55.622975063324,-0.132475000806153,-26.0207499504089,6.01624997854233,5.79949638843536,40.2609605556581,2251089355.49219,244297.486818096
15,Cleburne County,Alabama,AL,01029,36.3242947073544,13.380941138548,13.9618235756369,4.90552938685698,5.51588233779459,9.92238231266246,1.17005882543676,34.9716766020831,4.97958827018738,51.9543823915369,-0.17776470675188,-25.7989116556504,6.00241175819846,6.57122196870692,47.5860955980089,2103260405.83984,264752.367375515
16,Coffee County,Alabama,AL,01031,21.3396097974079,6.90085369203149,7.90275606294957,4.69321952215055,5.37063419528124,20.6497317058284,2.95017074375618,54.475194977551,4.75058536994748,62.5268537940049,-0.0129756097250232,-15.9829267873997,5.53253658806405,5.50628764454911,25.9778663317363,2426948307.87891,203448.155272572
17,Colbert County,Alabama,AL,01033,40.1135810585909,13.537814007249,15.4681163610414,5.29795347258102,5.61658141779345,20.0375813772512,3.61906977586968,46.0926744327989,5.37599998296693,57.7376512926678,-0.298976745023284,-27.4236044772836,6.16174418427223,5.59725174238515,43.1511719092894,2394995836.37891,262007.290970977
18,Conecuh County,Alabama,AL,01035,22.1859465326582,8.03283930676324,7.28412500449589,4.65966069698334,5.21346426861627,21.4249286311013,2.82476786204747,55.5346431050982,4.66973215341568,64.1768749100821,-0.0277678572373199,-17.5083749634879,5.44412501369204,5.27169742754528,28.8175910672834,3042672180.56641,308860.567908097
19,Coosa County,Alabama,AL,01037,32.2058260959128,13.0379782966945,11.8224565049876,4.81921739163606,5.40895651734394,15.4278913373533,2.26969564738481,44.2460652226987,4.8114130600639,62.724239266437,-0.0975434784979924,-23.2047172214674,5.7782826009004,5.42083106870237,35.9161565131748,2457039697.21875,209372.950189771
20,Covington County,Alabama,AL,01039,20.2623174455431,8.22685710967533,10.8048095173306,4.68330159263005,5.2538412639073,22.938365028018,3.26792061518109,56.5730475773887,4.66806348921761,64.3500318981352,-0.0224920635126413,-17.8928889017257,5.41988889754765,5.6473773850335,24.7932880349355,3710169552.53125,287791.214019867
21,Crenshaw County,Alabama,AL,01041,23.0895556873745,7.94052777025435,7.92511118782891,4.84038889408112,5.43497221999698,20.1519168747796,3.14211112923092,54.49116675059,4.82622222105662,68.5690282185872,-0.0343888889377316,-18.6217500898573,5.65247219138675,5.21159255504608,27.9572624943473,2193998002.85156,285094.12449877
22,Cullman County,Alabama,AL,01043,41.2045882729923,13.5432353113212,13.9389215170168,5.00858822055892,5.33278428806978,15.0706078959446,2.53331371849658,40.4298038856656,4.90535293840895,55.5470783757228,-0.245686274240999,-26.3944705888337,5.82894118626912,6.75688439724492,45.0122770380091,2861233153.89453,294595.512193017
23,Dale County,Alabama,AL,01045,21.8343242954563,7.62464866122684,8.28048653215975,4.67667568052137,5.39797300905795,20.7166755779369,3.10321621637087,54.2192163209657,4.7101081126445,59.772188959895,-0.00827027032957286,-14.7657568390305,5.49718916093981,5.47425796534564,27.5031607422648,2007961108.92969,200683.259541376
24,Dallas County,Alabama,AL,01047,27.4197460658967,9.53614286392455,8.0870000180744,4.86055558068412,5.42480953912886,22.6476826137966,3.91634918394543,53.2675078861297,4.88190476856535,58.096666850741,-0.0456666667310018,-18.627015916128,5.82646030092996,5.92620565777733,32.5878986985716,3615345860.12891,372884.868171076
25,DeKalb County,Alabama,AL,01049,44.608528137207,13.4820754393092,13.2233396386201,5.03320756948219,5.61754717916813,8.37720755361161,0.970207544430247,31.1095661307281,5.17867924132437,54.2443204915748,-0.303679245541681,-26.0034528768287,6.12571699214431,7.32530559683746,57.5304148489969,2973641985.875,274567.542710634
26,Elmore County,Alabama,AL,01051,30.4722559285718,10.2093256129775,9.53797669743383,4.80676741932714,5.34037209666053,19.6307443130848,3.26688372257144,48.8636510094931,4.75165118727573,62.9021393531977,-0.0451627906065348,-20.7196046252583,5.67609304605528,5.55955823632174,33.3359589576721,2404189497.50391,273073.755539942
27,Escambia County,Alabama,AL,01053,20.5000677593684,8.08844066878497,5.66501693806406,4.63867794457128,5.17189830036487,22.6129322698561,2.66844067331088,57.539372912908,4.62264408499507,63.6026782019664,-0.0250847457702887,-16.8670508821132,5.36832200874716,5.81949662354033,28.9069929640423,3379443563.85352,289982.169114116
28,Etowah County,Alabama,AL,01055,37.6304544391054,14.7481515768803,15.9064242623069,4.96030301758737,5.48336365728667,14.6629999912146,2.36315151778134,40.3666663892342,4.97836365844264,59.350393931071,-0.133454544977708,-24.038242224491,5.94721213254062,6.3725037430272,43.5396141150059,2074814599.93359,251821.833781097
29,Fayette County,Alabama,AL,01057,39.1124047778902,12.8723571414039,13.9302619071234,4.93071427799406,5.36404758407956,20.0246666499547,3.66973809401194,46.0539049421038,5.04859524681455,59.1846189044771,-0.212690475441161,-24.3618810744513,5.95385714939662,5.99729024796259,46.5564889493196,2362387105.82422,222356.368515125
30,Franklin County,Alabama,AL,01059,44.016095206851,14.93323802948,17.101237978254,5.19402379081362,5.57116667429606,16.844095207396,2.70650000231607,44.0709283919562,5.35028570038932,58.0193571363177,-0.31890476140238,-27.1884761537824,6.16059525807698,6.23084674562727,46.9596563066755,2467982567.07813,210521.869602814
31,Geneva County,Alabama,AL,01061,21.0396969535134,8.45712119882757,7.84724242759473,4.57060605829412,5.38099998416323,21.5158483331854,2.71633333148378,57.3624847874497,4.71303028048891,59.9467884410511,-0.00687878799032081,-15.0558182109486,5.46675757205847,5.04397944248084,24.1103036768296,2051439402.03516,212029.205727897
32,Greene County,Alabama,AL,01063,28.6418049509932,9.95336583765542,10.9399512686381,4.90863412764014,5.53312193475119,24.7936096656613,4.82743901159705,51.4667071830935,5.10075611021461,56.122927037681,-0.0718536589567254,-20.7413658049048,6.05646343929012,4.32931719756708,32.2114705515432,2428646845.98828,428895.010002901
33,Hale County,Alabama,AL,01065,26.3581250190735,8.77364999055862,9.77797504663468,4.869125020504,5.27052501440048,22.1999500274658,3.81119997501373,50.5287751197815,4.82009998559952,57.3338249206543,-0.0658000002615154,-20.1976500511169,5.79967502355576,4.4615130841732,31.4273145067823,2411346761.20313,299558.459752841
34,Henry County,Alabama,AL,01067,27.6731081782161,9.15783788062431,9.29635140702531,4.71243242315344,5.47294594790484,21.580864932086,3.50089189812944,54.4897298039617,4.73535135630015,59.7869456523174,-0.00713513520344891,-14.5803243018485,5.52243243037043,6.02794666548033,36.4871569713914,2031536281.5918,199232.16059202
35,Houston County,Alabama,AL,01069,23.3146841651515,8.88523681540238,8.06705256512291,4.68750001254835,5.40215784625003,22.9312367188303,3.14121051211106,58.7974209032561,4.69644739753322,57.4534470407586,-0.00247368425449455,-13.6806051605626,5.46542106176677,5.49093102153979,27.2632425819955,2063251009.72461,245885.869158971
36,Jackson County,Alabama,AL,01071,45.7640947393469,13.820216230444,14.6807026991973,5.08991890984613,5.66762163188006,11.0171892191913,1.52648647491996,34.9400676521095,5.2465270661019,53.0535138104413,-0.366027025354875,-26.6549458890348,6.14431080947051,7.28608981338707,55.5730828795322,4336412147.15625,321244.876835306
37,Jefferson County,Alabama,AL,01073,33.5762501027849,12.0483471949895,13.9370277855131,5.11887498696645,5.60634722312291,19.588374932607,3.65447219709555,45.4650276501973,5.08788887659709,60.6097221374512,-0.140027778430118,-25.4049999184079,6.05898608764013,5.36246427562502,42.0612584798614,4203349149.55469,349832.797072474
38,Lamar County,Alabama,AL,01075,39.4594285147531,12.5509523664202,12.8119523638771,5.04545233363197,5.46092857633318,22.8631905147008,4.71923807121459,48.382452465239,5.17542859486171,59.3297382536389,-0.230404761930307,-25.5464285441807,6.05654759634109,5.5181736946106,46.0795541457188,2275479222.54688,206356.801111811
39,Lauderdale County,Alabama,AL,01077,41.3424894454631,14.4195744737666,15.5452766012638,5.25923403273238,5.58638299779689,18.9494042295091,3.3591063935706,44.8724040579288,5.32948938329169,55.6192978392256,-0.366638295828028,-27.7611489803233,6.11457446280946,5.67896631930737,45.5147332044748,2777173394.80078,282751.051078741
40,Lawrence County,Alabama,AL,01079,41.2447142828078,14.9839285668873,15.8676903815497,5.1184523559752,5.44871425628662,16.4474761599586,2.74323809714544,42.635047458467,5.10169048536391,57.485452288673,-0.265666666130225,-26.0002618063064,5.9470952692486,6.43484674181257,42.7592715116648,2743095449.48828,237482.292561468
41,Lee County,Alabama,AL,01081,31.5762822077825,11.4418718386919,12.4087179868649,4.80787180631589,5.34023078282674,16.2985640794803,2.53776921675755,45.416256244366,4.73046149962988,63.4569997542944,-0.0477435896889521,-21.6320512233636,5.6615384664291,6.15525459631895,37.2728634087936,2253662776.95703,241582.639497014
42,Limestone County,Alabama,AL,01083,41.6369165844387,14.3692778746287,14.0265555646684,5.18852779600356,5.54836107624901,16.6568609873454,2.92358332210117,42.558888859219,5.25566667980618,55.7132223976983,-0.311333333866464,-27.1500276989407,6.08969442049662,6.88071523772346,41.5800195905897,2338353753.64844,207472.885239745
43,Lowndes County,Alabama,AL,01085,25.7972449477838,8.48355105458474,7.48146932952258,4.91034693620643,5.42834692585225,22.0693470312624,3.75161224482011,53.7807752648178,4.84934692966695,60.7510203925931,-0.0363877550223652,-18.83069392613,5.7407346939554,5.38755123955863,30.9260160372807,2627551226.26172,282577.426157881
44,Macon County,Alabama,AL,01087,30.7985676945867,10.6897026268212,11.845216184049,4.77724321468456,5.2997027087856,20.4260540524044,3.70400000907279,49.7734592540844,4.72713512987704,62.3586487641206,-0.033918918991411,-19.9939729329702,5.6209189440753,6.26536869358372,35.2426228467156,2233721463.14844,248141.969459353
45,Madison County,Alabama,AL,01089,39.6516035014185,13.1741207057032,15.1473447701027,5.17272411543748,5.64955171223344,15.7947757819603,2.79856896092152,41.5948277835188,5.26989655659117,57.3137416181893,-0.318310346325924,-26.5657759041622,6.12936206521659,6.86817742216176,43.9907522983238,3126320769.32422,295392.973486122
46,Marengo County,Alabama,AL,01091,26.3544530570507,9.40304688364268,8.85568745434284,4.89603120088577,5.44668747484684,24.1972342729568,4.06895311921835,53.8502030968666,5.05153125524521,59.4969218969345,-0.0526406251592562,-19.7205467820168,6.01226562261582,5.26089850068092,30.2562452122785,3568651248.04688,316744.004797189
47,Marion County,Alabama,AL,01093,45.8059786532787,15.350808387107,16.8721063897965,5.0945531763929,5.43799998912405,17.8857234183778,2.92314893134097,44.497616869338,5.19772341910829,57.2814042111661,-0.318042555387984,-26.5405958459732,6.04910635440907,6.67725647256729,49.2991592884064,2818125311.57813,229596.67024346
48,Marshall County,Alabama,AL,01095,43.0091002464295,13.880624961853,14.4150499582291,4.92322500944137,5.49752496480942,12.1855749368668,1.84162501394749,37.4611248016358,5.01432499885559,59.4550498008728,-0.196474999934435,-23.9775500297546,5.92657500505447,7.72572621107101,48.2888254252347,2374774998.03516,273286.107359146
49,Mobile County,Alabama,AL,01097,12.8979493273964,5.3765822724451,3.37918986361238,4.62863291366191,5.03758225863493,14.989962076839,1.09069619931375,55.1744936689546,4.54655691943591,50.1596455634395,-0.0123544304272089,-12.6924050367331,5.21291138854208,3.72737357586245,17.2032214132222,4404137256.10547,867541.652921804
50,Monroe County,Alabama,AL,01099,21.9771147868672,7.21113117405626,7.57204913311317,4.70316392085591,5.29493442128916,21.4457048822622,2.97513114428911,55.1485900253546,4.74104917244833,63.3442132043057,-0.029196721516916,-17.4985245876625,5.5595901911376,4.2748743276127,26.2989369074503,3702026131.71094,337646.894701636
51,Montgomery County,Alabama,AL,01101,26.8648596646493,7.91243856831601,6.51022808175338,4.92177191951819,5.41594737872743,21.7110527105499,3.79550878206889,53.1281929685358,4.79994734546594,59.9037367168226,-0.0334035093128158,-19.3732457411917,5.67450878912942,5.00347510137056,29.0579574848043,2902993583.77344,312865.094555008
52,Morgan County,Alabama,AL,01103,40.806849861145,13.5119250297546,14.1508500099182,5.12567503452301,5.55715001821518,16.570875120163,3.0244500041008,41.6712001800537,5.15147500038147,57.8471748352051,-0.248249998688698,-26.1597748756409,6.02364999055862,7.02332011461258,44.3940627650211,2287307733.41016,219673.900885331
53,Perry County,Alabama,AL,01105,28.2326666059948,9.56345243681045,8.53890472366696,4.86804761205401,5.36947620482672,19.9839047477359,3.30892858051118,50.3519999186198,4.82473810513814,60.9022383008684,-0.0653333335760094,-20.1259522210984,5.80345238958087,5.48496170271011,34.0668407656112,2651290690.34766,263144.202567559
54,Pickens County,Alabama,AL,01107,30.9751896693789,11.1305172525603,11.988293121601,4.98636207087286,5.39396551559711,23.3707068870808,4.61362070872866,49.4301894615436,4.97012067663258,57.4528618516593,-0.107568966032102,-23.3848275809452,5.89368967352242,4.54939863188513,41.4883633671385,3307852780.3125,272611.420773341
55,Pike County,Alabama,AL,01109,24.7434750556946,8.30799995660781,8.68002506494522,4.80520000457764,5.49325001239777,19.8944249153137,3.35470000505447,52.4946497917175,4.87667498588562,63.808499622345,-0.024175000237301,-17.2338749885559,5.70740003585815,5.52313847541809,30.1355697347763,2420323685.11328,267102.674127511
56,Randolph County,Alabama,AL,01111,37.3347348605885,15.0864999995512,15.9820881170385,4.94773530960083,5.54917644051944,12.4728822988622,1.61632353943937,39.8510295643526,4.95570586709415,55.6710882747875,-0.11911764697117,-25.7321469924029,5.94417647754445,6.1750016633202,47.949975083514,2171368992.26563,193407.636107036
57,Russell County,Alabama,AL,01113,33.370380901155,11.4741428693136,13.1538809594654,4.88571429252625,5.43497620310102,21.8666904086158,3.81904762131827,51.7526905423119,4.76702380180359,60.1970716203962,-0.0214523810095021,-19.6922142392113,5.65828572000776,6.90729745229085,40.0144572590672,2352371011.75391,252928.634018969
58,St. Clair County,Alabama,AL,01115,38.2236903054374,14.8441904385885,17.0804047584534,5.00878569058009,5.50123806226821,16.5132618177505,2.74533332813354,42.7316665649414,4.95030953770592,59.6936907995315,-0.139833332882041,-25.3190000624884,5.95061905043466,6.59630564280919,45.9322150945663,2452145561.39453,298753.630831989
59,Shelby County,Alabama,AL,01117,32.4018821716309,12.8479215584549,13.8315294303146,4.98798038445267,5.53349019966874,19.2163724899292,3.43472549962062,47.5041959425982,4.96347058988085,62.5092155606139,-0.120862744748592,-24.2199411205217,5.94113724839453,5.49438155866137,36.4026026850161,3006753427.73438,302553.699636117
60,Sumter County,Alabama,AL,01119,25.7985593828104,9.28299997620664,10.1887288255207,4.91177966231007,5.46776272078692,24.7577458074537,4.55584745892024,53.1965085045766,5.07010170564813,58.2044238074351,-0.0646779660956334,-20.6047456385726,6.04647459418087,4.16123539310391,28.0028742499973,3341746816.01563,370282.942070304
61,Talladega County,Alabama,AL,01121,34.3435778299967,13.9333111233181,14.5468221452501,4.99906662835015,5.55851109822591,17.4415999942356,2.89726667404175,45.8536225212945,4.95113331476847,60.6415556165907,-0.110822222299046,-24.8897556304932,5.94804442723592,5.79416212505764,40.9706066676549,2831702682.42578,328201.915142698
62,Tallapoosa County,Alabama,AL,01123,34.0823586661861,12.2824716747932,11.9403773793634,4.76739622511954,5.42656604299005,16.6636036746907,2.59028301823814,45.4224717482081,4.86530188794406,62.5029622923653,-0.0780943401579587,-22.9346793912492,5.80883018925505,5.47127660715355,38.6149648311919,2820427174.12109,266891.623259415
63,Tuscaloosa County,Alabama,AL,01125,29.4127999922808,11.1585294274723,14.0053058624268,5.03618824341718,5.52197644850787,22.2456823461196,4.26591762935414,48.8819646947524,5.04963530933156,58.3926703060375,-0.103352941572666,-23.1935411116656,5.99098824332742,4.86145216156455,37.2492013911611,5021867267.56641,348972.150807327
64,Walker County,Alabama,AL,01127,38.1993267352765,12.9301346081954,14.0686922990359,5.02971154909868,5.50384615934812,19.1479038091806,3.525346159935,45.4977885759794,5.08292309137491,60.1784422214215,-0.183519230152552,-24.8491153717041,6.01011536671565,6.29880250417269,45.5736628565295,3027918790.125,287947.996984529
65,Washington County,Alabama,AL,01129,21.3708656225632,7.64694028114205,9.04440295518334,4.78195519233817,5.18494029543293,26.4233881537594,3.51049254901374,59.4810300229201,4.69656713684993,61.8478057064227,-0.02967164187289,-18.819671730497,5.54238809756379,3.83317097265329,27.2266126562048,3882623004.67188,315796.750951884
66,Wilcox County,Alabama,AL,01131,24.5763166745504,8.02659997145335,6.41846667130788,4.86271668275197,5.46903329690297,24.1747833569845,4.27680001656215,55.2051668167114,4.94985001881917,60.7570163726807,-0.0396166669204831,-18.6620667139689,5.85263334115346,5.156378809611,30.1303278605143,3276792304.08984,318347.407218649
67,Winston County,Alabama,AL,01133,42.2671748161316,15.328375005722,16.4563251018524,5.07612501382828,5.48390002250671,14.9500250101089,2.2766999989748,41.7800745964051,5.15759997367859,59.6337747573853,-0.265124999731779,-25.8770750522614,6.0400750041008,6.64858969449997,46.9807836441767,2395497773.44531,201962.437598144
68,Apache County,Arizona,AZ,04001,20.8878073711864,6.51908605704541,7.32354918062238,5.75569399849313,6.17050683237816,12.6356939995743,2.3525040989945,29.6711393732007,6.07124179373673,7.22475136432745,-1.99414344054591,-40.2258141574964,6.05037842291951,1.94620239046626,35.1936351619571,43844707061.6836,1215337.78467018
69,Cochise County,Arizona,AZ,04003,12.5937601218395,7.98832828965452,14.8901035233278,5.5420201932541,5.90628788808379,36.5584798052653,13.0346666803099,54.877888916192,5.78985605336199,39.0647347981035,-0.0280075758275802,-32.3835783004761,5.97067171756667,-2.00186201834092,19.1920200866811,22397148882.4219,602192.09889921
70,Coconino County,Arizona,AZ,04005,22.0422764322622,8.73871219507077,12.6386764200722,5.70330080947256,6.15106991752376,18.9787601909381,6.73184797003263,33.1335203013027,6.14916828667245,14.7773406847509,-0.843053659434029,-40.9518333791718,6.19721219869163,2.76043676826214,33.8363430346572,73716969380.6602,1560895.10034105
71,Gila County,Arizona,AZ,04007,7.95549840054001,3.71917891007262,5.25792331590106,5.52840893870345,5.76431629223564,31.1652843365654,15.7303705921712,43.7672523797129,5.91724600654821,28.3754665025126,-0.105086262183883,-34.3967572629642,5.97576037458718,-1.35263691727405,16.4402244177043,18031045295.7617,1027303.97191229
72,Graham County,Arizona,AZ,04009,9.9571799398706,4.63861245927514,4.82278545323283,5.54556400635664,5.85470589634457,36.218771598492,16.8781314919603,48.0793459248378,5.86941522380472,36.8581938825831,-0.0735882358137312,-32.2872525383444,5.98148441809684,-2.73218731406857,13.6605980773067,17108720213.7461,666114.848886044
73,Greenlee County,Arizona,AZ,04011,14.4440540837812,7.55834236230936,9.31023424165744,5.51013512654348,5.84400900849351,22.9589551105332,8.5375945773563,36.8142701580718,5.70326126803149,21.8369460861599,-0.5521531528164,-38.0164595079852,5.70493691676372,-1.14936817903911,15.3545753816619,6854605110.26953,439401.049640685
74,La Paz County,Arizona,AZ,04012,14.9135049420221,5.53408909917897,12.4310066078362,5.41499009305494,5.51341583233069,39.2706666323218,47.4485082594869,34.3437195076014,5.6406897774624,37.5196104899491,1.32013207590423E-05,-7.59520134123246,5.73056434719476,-2.63883473197914,32.9361110275442,16934464494.2266,706341.106783336
75,Maricopa County,Arizona,AZ,04013,9.9540050277774,5.36906039935456,7.72465436810615,5.44794798057351,5.57377851809431,43.351023465995,49.6296678429482,37.183973158766,5.75951174601613,39.7093607115265,-8.89261753998397E-05,-8.39724160520823,5.94699831936983,-2.76380554887039,31.2050206613005,34338278048.6719,978253.555227537
76,Mohave County,Arizona,AZ,04015,24.5803180795961,7.51931697364697,11.7946841648331,5.6111205406487,6.17300780383604,37.7170357517899,27.1700267989987,41.6998002784593,6.21207366404789,36.1990826140558,-0.0988526782335352,-25.9550144989709,6.26425110974482,1.73742621456119,34.2811447214768,52998715705.6328,1331219.10473485
77,Navajo County,Arizona,AZ,04017,23.8805922897046,7.4212907585731,10.8551107663375,5.73427691533015,6.04620307775644,16.6367600195225,3.39048308708633,36.1226446771622,6.05924308776855,10.4468200079753,-1.14649846237439,-40.0717676485502,6.05279846044687,3.49020796901557,37.7007445074417,38919296949.4219,1146664.65207548
78,Pima County,Arizona,AZ,04019,9.29737935996763,4.78705943615495,9.6527587462972,5.46377796393174,5.55863112586361,49.1865034477485,41.6386171771813,46.0465908517371,5.60149125619368,44.3801171671261,-0.00276573430673526,-12.1061730801642,5.83435490498176,-1.53459064693066,18.2864615129441,33267154940.8008,863169.665909159
79,Pinal County,Arizona,AZ,04021,6.4665958660718,3.30533628500888,3.76186725532411,5.4097640169757,5.47832448784932,47.0996195531524,45.5035957910318,41.7424453240229,5.64590267023857,43.2528584798177,-0.00120058999387245,-11.9312153136836,5.85435398490028,-1.98979361499261,18.8436806622312,19803022462.0664,715355.253267327
80,Santa Cruz County,Arizona,AZ,04023,10.8009771799499,6.35109089721333,11.2973408503987,5.49373862418262,5.90261364525015,27.0261819139123,8.11869310316714,50.8261591087688,5.71906817501242,31.1402045379986,-0.0129090910142457,-32.7721706303683,5.97764773802324,-2.31489219279452,22.9019361554577,4424739197.85547,297922.373840682
81,Yavapai County,Arizona,AZ,04025,14.7390114078085,7.20717556763242,12.0828473308614,5.55302481250909,5.92225762996966,31.89261839681,16.7478779011783,44.090318770809,6.04263167799884,27.7398873997554,-0.111364503785433,-35.508641236611,6.14784160097136,0.548155518752551,29.5033093678831,31143872030.832,898293.955916541
82,Yuma County,Arizona,AZ,04027,11.7851214349943,4.9775508539646,8.49658475117495,5.41628812396594,5.38081073760986,40.6813389083087,50.2045960183871,35.8973927147644,5.51896892429072,38.4440903852215,0,-4.67111581563949,5.71870055441129,-0.0192608720067846,38.4904419170133,20274727068.6719,670231.774499945
83,Arkansas County,Arkansas,AR,05001,44.6142958520164,17.0425211678088,19.1248310384616,5.03842253080556,5.56312676550637,25.4204225405841,5.41974647280196,49.0272816402812,5.21842258077272,48.6478591166751,-0.110676056377485,-21.66156347033,5.71052112713666,6.20481203643369,71.8068598080305,3951014737.79688,408593.60352873
84,Ashley County,Arkansas,AR,05003,31.111612842929,9.47259676840998,4.82191934316389,5.08211288913604,5.72906451071462,32.5950322612639,8.07558063537844,53.1017581570533,5.28841934665557,55.0411612602972,-0.0763387099028595,-21.5979678861557,5.92387098650779,4.87558527146616,46.2401613023546,3487338989.80859,284072.247189372
85,Baxter County,Arkansas,AR,05005,41.9815789272911,12.6881842111286,13.07507891404,5.58715786431965,5.73489475250244,19.307394755514,5.22802628341474,41.2215261961284,5.59052635494032,49.792500144557,-0.907157897949219,-31.4572894447728,6.12234214732521,6.28244471549988,38.8985606183062,2343633690.82813,266175.922382523
86,Benton County,Arkansas,AR,05007,36.0981862989522,13.4396101741467,16.083288208913,5.62381355641252,6.23086437936557,19.9495424335286,6.05954236903433,41.01993231046,5.95791528184535,52.7609152713064,-1.13576271069252,-29.1304575386694,6.43838986703905,4.81709824174137,47.9746693081326,3536829277.08203,321280.524645655
87,Boone County,Arkansas,AR,05009,37.8757858276367,14.0597856612433,15.1329047793434,5.5150952452705,5.69161901019868,16.604452360244,4.20607141653697,37.6269047600882,5.59888093812125,49.5500237601144,-0.986119047516868,-29.9624522527059,6.15571428480602,4.89791918368567,39.9921084933811,2405819841.46094,210770.701506571
